,material,compatibility,chemical
0,,,Isotane
1,ABS plastic,N/A,Isotane
2,Acetal (Delrin®),N/A,Isotane
3,Aluminum,D - Poor,Isotane
4,Brass,N/A,Isotane
5,Bronze,N/A,Isotane
6,Buna N (Nitrile),A - Excellent,Isotane
7,Carbon graphite,N/A,Isotane
8,Carbon Steel,N/A,Isotane
9,Carpenter 20,N/A,Isotane
10,Cast iron,N/A,Isotane
11,Ceramic Al203,N/A,Isotane
12,Ceramic magnet,N/A,Isotane
13,ChemRaz (FFKM),N/A,Isotane
14,Copper,N/A,Isotane
15,CPVC,N/A,Isotane
16,EPDM,N/A,Isotane
17,Epoxy,A - Excellent,Isotane
18,Fluorocarbon (FKM),A - Excellent,Isotane
19,Hastelloy-C®,N/A,Isotane
20,Hypalon®,N/A,Isotane
21,Hytrel®,N/A,Isotane
22,Kalrez,N/A,Isotane
23,Kel-F®,N/A,Isotane
24,LDPE,N/A,Isotane
25,Natural rubber,N/A,Isotane
26,Neoprene,D - Poor,Isotane
27,NORYL®,N/A,Isotane
28,Nylon,D - Poor,Isotane
29,Polycarbonate,N/A,Isotane
30,Polyetherether Ketone (PEEK),N/A,Isotane
31,Polypropylene,D - Poor,Isotane
32,Polyurethane,N/A,Isotane
33,PPS (Ryton®),N/A,Isotane
34,PTFE,N/A,Isotane
35,PVC,A - Excellent,Isotane
36,PVDF (Kynar®),A - Excellent,Isotane
37,Silicone,N/A,Isotane
38,stainless steel - 304,N/A,Isotane
39,stainless steel - 316,N/A,Isotane
40,Titanium,N/A,Isotane
41,Tygon®,N/A,Isotane
42,Viton®,A - Excellent,Isotane
