,material,compatibility,chemical
0,,,Resorcinal
1,ABS plastic,A - Excellent,Resorcinal
2,Acetal (Delrin®),N/A,Resorcinal
3,Aluminum,N/A,Resorcinal
4,Brass,N/A,Resorcinal
5,Bronze,N/A,Resorcinal
6,Buna N (Nitrile),N/A,Resorcinal
7,Carbon graphite,A2 - Excellent,Resorcinal
8,Carbon Steel,N/A,Resorcinal
9,Carpenter 20,N/A,Resorcinal
10,Cast iron,N/A,Resorcinal
11,Ceramic Al203,N/A,Resorcinal
12,Ceramic magnet,N/A,Resorcinal
13,ChemRaz (FFKM),N/A,Resorcinal
14,Copper,N/A,Resorcinal
15,CPVC,N/A,Resorcinal
16,EPDM,B1 - Good,Resorcinal
17,Epoxy,N/A,Resorcinal
18,Fluorocarbon (FKM),A - Excellent,Resorcinal
19,Hastelloy-C®,N/A,Resorcinal
20,Hypalon®,N/A,Resorcinal
21,Hytrel®,D - Poor,Resorcinal
22,Kalrez,A - Excellent,Resorcinal
23,Kel-F®,N/A,Resorcinal
24,LDPE,B2 - Good,Resorcinal
25,Natural rubber,N/A,Resorcinal
26,Neoprene,D - Poor,Resorcinal
27,NORYL®,N/A,Resorcinal
28,Nylon,D - Poor,Resorcinal
29,Polycarbonate,B1 - Good,Resorcinal
30,Polyetherether Ketone (PEEK),A - Excellent,Resorcinal
31,Polypropylene,A2 - Excellent,Resorcinal
32,Polyurethane,D - Poor,Resorcinal
33,PPS (Ryton®),N/A,Resorcinal
34,PTFE,A2 - Excellent,Resorcinal
35,PVC,C - Fair,Resorcinal
36,PVDF (Kynar®),N/A,Resorcinal
37,Silicone,N/A,Resorcinal
38,stainless steel - 304,N/A,Resorcinal
39,stainless steel - 316,N/A,Resorcinal
40,Titanium,N/A,Resorcinal
41,Tygon®,C - Fair,Resorcinal
42,Viton®,A1 - Excellent,Resorcinal
