,material,compatibility,chemical
0,,,Phenol (10%)
1,ABS plastic,D - Poor,Phenol (10%)
2,Acetal (Delrin®),B - Good,Phenol (10%)
3,Aluminum,A - Excellent,Phenol (10%)
4,Brass,N/A,Phenol (10%)
5,Bronze,B - Good,Phenol (10%)
6,Buna N (Nitrile),D - Poor,Phenol (10%)
7,Carbon graphite,A - Excellent,Phenol (10%)
8,Carbon Steel,N/A,Phenol (10%)
9,Carpenter 20,C - Fair,Phenol (10%)
10,Cast iron,D - Poor,Phenol (10%)
11,Ceramic Al203,A - Excellent,Phenol (10%)
12,Ceramic magnet,N/A,Phenol (10%)
13,ChemRaz (FFKM),N/A,Phenol (10%)
14,Copper,B - Good,Phenol (10%)
15,CPVC,A1 - Excellent,Phenol (10%)
16,EPDM,B - Good,Phenol (10%)
17,Epoxy,C - Fair,Phenol (10%)
18,Fluorocarbon (FKM),A - Excellent,Phenol (10%)
19,Hastelloy-C®,B - Good,Phenol (10%)
20,Hypalon®,D - Poor,Phenol (10%)
21,Hytrel®,N/A,Phenol (10%)
22,Kalrez,A - Excellent,Phenol (10%)
23,Kel-F®,B - Good,Phenol (10%)
24,LDPE,B - Good,Phenol (10%)
25,Natural rubber,A - Excellent,Phenol (10%)
26,Neoprene,D - Poor,Phenol (10%)
27,NORYL®,D - Poor,Phenol (10%)
28,Nylon,D - Poor,Phenol (10%)
29,Polycarbonate,B1 - Good,Phenol (10%)
30,Polyetherether Ketone (PEEK),N/A,Phenol (10%)
31,Polypropylene,B1 - Good,Phenol (10%)
32,Polyurethane,N/A,Phenol (10%)
33,PPS (Ryton®),A - Excellent,Phenol (10%)
34,PTFE,A - Excellent,Phenol (10%)
35,PVC,C1 - Fair,Phenol (10%)
36,PVDF (Kynar®),A - Excellent,Phenol (10%)
37,Silicone,D - Poor,Phenol (10%)
38,stainless steel - 304,B - Good,Phenol (10%)
39,stainless steel - 316,B - Good,Phenol (10%)
40,Titanium,B - Good,Phenol (10%)
41,Tygon®,C - Fair,Phenol (10%)
42,Viton®,A - Excellent,Phenol (10%)
