,material,compatibility,chemical
0,,,Pentane
1,ABS plastic,N/A,Pentane
2,Acetal (Delrin®),B - Good,Pentane
3,Aluminum,B - Good,Pentane
4,Brass,N/A,Pentane
5,Bronze,C - Fair,Pentane
6,Buna N (Nitrile),A - Excellent,Pentane
7,Carbon graphite,A - Excellent,Pentane
8,Carbon Steel,C - Fair,Pentane
9,Carpenter 20,C - Fair,Pentane
10,Cast iron,N/A,Pentane
11,Ceramic Al203,N/A,Pentane
12,Ceramic magnet,N/A,Pentane
13,ChemRaz (FFKM),N/A,Pentane
14,Copper,N/A,Pentane
15,CPVC,N/A,Pentane
16,EPDM,D - Poor,Pentane
17,Epoxy,A - Excellent,Pentane
18,Fluorocarbon (FKM),A - Excellent,Pentane
19,Hastelloy-C®,A - Excellent,Pentane
20,Hypalon®,B - Good,Pentane
21,Hytrel®,N/A,Pentane
22,Kalrez,A - Excellent,Pentane
23,Kel-F®,N/A,Pentane
24,LDPE,D - Poor,Pentane
25,Natural rubber,D - Poor,Pentane
26,Neoprene,B - Good,Pentane
27,NORYL®,N/A,Pentane
28,Nylon,A1 - Excellent,Pentane
29,Polycarbonate,A - Excellent,Pentane
30,Polyetherether Ketone (PEEK),A - Excellent,Pentane
31,Polypropylene,D - Poor,Pentane
32,Polyurethane,D - Poor,Pentane
33,PPS (Ryton®),N/A,Pentane
34,PTFE,A - Excellent,Pentane
35,PVC,A - Excellent,Pentane
36,PVDF (Kynar®),A - Excellent,Pentane
37,Silicone,D - Poor,Pentane
38,stainless steel - 304,C - Fair,Pentane
39,stainless steel - 316,C - Fair,Pentane
40,Titanium,N/A,Pentane
41,Tygon®,A - Excellent,Pentane
42,Viton®,A - Excellent,Pentane
