,material,compatibility,chemical
0,,,Milk
1,ABS plastic,B - Good,Milk
2,Acetal (Delrin®),A - Excellent,Milk
3,Aluminum,A - Excellent,Milk
4,Brass,D - Poor,Milk
5,Bronze,A - Excellent,Milk
6,Buna N (Nitrile),A1 - Excellent,Milk
7,Carbon graphite,A - Excellent,Milk
8,Carbon Steel,D - Poor,Milk
9,Carpenter 20,C - Fair,Milk
10,Cast iron,D - Poor,Milk
11,Ceramic Al203,A - Excellent,Milk
12,Ceramic magnet,A - Excellent,Milk
13,ChemRaz (FFKM),N/A,Milk
14,Copper,D - Poor,Milk
15,CPVC,A - Excellent,Milk
16,EPDM,A - Excellent,Milk
17,Epoxy,A - Excellent,Milk
18,Fluorocarbon (FKM),A - Excellent,Milk
19,Hastelloy-C®,A - Excellent,Milk
20,Hypalon®,A - Excellent,Milk
21,Hytrel®,N/A,Milk
22,Kalrez,A - Excellent,Milk
23,Kel-F®,A - Excellent,Milk
24,LDPE,A - Excellent,Milk
25,Natural rubber,A - Excellent,Milk
26,Neoprene,A - Excellent,Milk
27,NORYL®,A2 - Excellent,Milk
28,Nylon,A - Excellent,Milk
29,Polycarbonate,A - Excellent,Milk
30,Polyetherether Ketone (PEEK),A - Excellent,Milk
31,Polypropylene,B - Good,Milk
32,Polyurethane,D - Poor,Milk
33,PPS (Ryton®),N/A,Milk
34,PTFE,A - Excellent,Milk
35,PVC,A2 - Excellent,Milk
36,PVDF (Kynar®),A2 - Excellent,Milk
37,Silicone,A - Excellent,Milk
38,stainless steel - 304,A - Excellent,Milk
39,stainless steel - 316,A - Excellent,Milk
40,Titanium,A - Excellent,Milk
41,Tygon®,B - Good,Milk
42,Viton®,A - Excellent,Milk
