,material,compatibility,chemical
0,,,Oils:Clove
1,ABS plastic,N/A,Oils:Clove
2,Acetal (Delrin®),N/A,Oils:Clove
3,Aluminum,B - Good,Oils:Clove
4,Brass,N/A,Oils:Clove
5,Bronze,N/A,Oils:Clove
6,Buna N (Nitrile),A - Excellent,Oils:Clove
7,Carbon graphite,N/A,Oils:Clove
8,Carbon Steel,N/A,Oils:Clove
9,Carpenter 20,A - Excellent,Oils:Clove
10,Cast iron,N/A,Oils:Clove
11,Ceramic Al203,N/A,Oils:Clove
12,Ceramic magnet,N/A,Oils:Clove
13,ChemRaz (FFKM),N/A,Oils:Clove
14,Copper,N/A,Oils:Clove
15,CPVC,N/A,Oils:Clove
16,EPDM,N/A,Oils:Clove
17,Epoxy,A - Excellent,Oils:Clove
18,Fluorocarbon (FKM),N/A,Oils:Clove
19,Hastelloy-C®,A - Excellent,Oils:Clove
20,Hypalon®,N/A,Oils:Clove
21,Hytrel®,N/A,Oils:Clove
22,Kalrez,N/A,Oils:Clove
23,Kel-F®,N/A,Oils:Clove
24,LDPE,N/A,Oils:Clove
25,Natural rubber,N/A,Oils:Clove
26,Neoprene,C - Fair,Oils:Clove
27,NORYL®,N/A,Oils:Clove
28,Nylon,N/A,Oils:Clove
29,Polycarbonate,N/A,Oils:Clove
30,Polyetherether Ketone (PEEK),N/A,Oils:Clove
31,Polypropylene,N/A,Oils:Clove
32,Polyurethane,N/A,Oils:Clove
33,PPS (Ryton®),N/A,Oils:Clove
34,PTFE,A - Excellent,Oils:Clove
35,PVC,N/A,Oils:Clove
36,PVDF (Kynar®),N/A,Oils:Clove
37,Silicone,N/A,Oils:Clove
38,stainless steel - 304,A - Excellent,Oils:Clove
39,stainless steel - 316,A - Excellent,Oils:Clove
40,Titanium,N/A,Oils:Clove
41,Tygon®,N/A,Oils:Clove
42,Viton®,A - Excellent,Oils:Clove
