,material,compatibility,chemical
0,,,Benzaldehyde
1,ABS plastic,B - Good,Benzaldehyde
2,Acetal (Delrin®),A - Excellent,Benzaldehyde
3,Aluminum,B - Good,Benzaldehyde
4,Brass,N/A,Benzaldehyde
5,Bronze,A - Excellent,Benzaldehyde
6,Buna N (Nitrile),D - Poor,Benzaldehyde
7,Carbon graphite,A - Excellent,Benzaldehyde
8,Carbon Steel,B - Good,Benzaldehyde
9,Carpenter 20,A - Excellent,Benzaldehyde
10,Cast iron,A - Excellent,Benzaldehyde
11,Ceramic Al203,A - Excellent,Benzaldehyde
12,Ceramic magnet,A - Excellent,Benzaldehyde
13,ChemRaz (FFKM),B - Good,Benzaldehyde
14,Copper,B - Good,Benzaldehyde
15,CPVC,D - Poor,Benzaldehyde
16,EPDM,A - Excellent,Benzaldehyde
17,Epoxy,D - Poor,Benzaldehyde
18,Fluorocarbon (FKM),D - Poor,Benzaldehyde
19,Hastelloy-C®,A - Excellent,Benzaldehyde
20,Hypalon®,D - Poor,Benzaldehyde
21,Hytrel®,B - Good,Benzaldehyde
22,Kalrez,A - Excellent,Benzaldehyde
23,Kel-F®,A - Excellent,Benzaldehyde
24,LDPE,A1 - Excellent,Benzaldehyde
25,Natural rubber,D - Poor,Benzaldehyde
26,Neoprene,D - Poor,Benzaldehyde
27,NORYL®,B - Good,Benzaldehyde
28,Nylon,A1 - Excellent,Benzaldehyde
29,Polycarbonate,D - Poor,Benzaldehyde
30,Polyetherether Ketone (PEEK),A - Excellent,Benzaldehyde
31,Polypropylene,D - Poor,Benzaldehyde
32,Polyurethane,D - Poor,Benzaldehyde
33,PPS (Ryton®),A - Excellent,Benzaldehyde
34,PTFE,A1 - Excellent,Benzaldehyde
35,PVC,D - Poor,Benzaldehyde
36,PVDF (Kynar®),A2 - Excellent,Benzaldehyde
37,Silicone,D - Poor,Benzaldehyde
38,stainless steel - 304,B - Good,Benzaldehyde
39,stainless steel - 316,B - Good,Benzaldehyde
40,Titanium,A - Excellent,Benzaldehyde
41,Tygon®,D - Poor,Benzaldehyde
42,Viton®,D - Poor,Benzaldehyde
