,material,compatibility,chemical
0,ABS plastic,D - Poor,Acetaldehyde
1,Acetal (Delrin®),A - Excellent,Acetaldehyde
2,Aluminum,B - Good,Acetaldehyde
3,Brass,A - Excellent,Acetaldehyde
4,Bronze,A - Excellent,Acetaldehyde
5,Buna N (Nitrile),D - Poor,Acetaldehyde
6,Carbon graphite,A - Excellent,Acetaldehyde
7,Carbon Steel,D - Poor,Acetaldehyde
8,Cast iron,C - Fair,Acetaldehyde
9,ChemRaz (FFKM),D - Poor,Acetaldehyde
10,CPVC,D - Poor,Acetaldehyde
11,EPDM,A - Excellent,Acetaldehyde
12,Epoxy,A - Excellent,Acetaldehyde
13,Fluorocarbon (FKM),D - Poor,Acetaldehyde
14,Hastelloy-C®,A - Excellent,Acetaldehyde
15,Hypalon®,C - Fair,Acetaldehyde
16,Kalrez,A - Excellent,Acetaldehyde
17,Kel-F®,A - Excellent,Acetaldehyde
18,LDPE,C - Fair,Acetaldehyde
19,Natural rubber,C - Fair,Acetaldehyde
20,Neoprene,C - Fair,Acetaldehyde
21,Nylon,A - Excellent,Acetaldehyde
22,Polycarbonate,C1 - Fair,Acetaldehyde
23,Polyetherether Ketone (PEEK),A - Excellent,Acetaldehyde
24,Polypropylene,A1 - Excellent,Acetaldehyde
25,Polyurethane,D - Poor,Acetaldehyde
26,PPS (Ryton®),A - Excellent,Acetaldehyde
27,PTFE,A - Excellent,Acetaldehyde
28,PVC,D - Poor,Acetaldehyde
29,PVDF (Kynar®),D - Poor,Acetaldehyde
30,Silicone,A - Excellent,Acetaldehyde
31,stainless steel - 304,A - Excellent,Acetaldehyde
32,stainless steel - 316,A - Excellent,Acetaldehyde
33,Titanium,A - Excellent,Acetaldehyde
34,Tygon®,D - Poor,Acetaldehyde
35,Viton®,D - Poor,Acetaldehyde
36,Acetal (Delrin®),A - Excellent,Acetamide
37,Aluminum,A - Excellent,Acetamide
38,Bronze,D - Poor,Acetamide
39,Buna N (Nitrile),A - Excellent,Acetamide
40,Carbon graphite,A - Excellent,Acetamide
41,Cast iron,D - Poor,Acetamide
42,ChemRaz (FFKM),A - Excellent,Acetamide
43,EPDM,A - Excellent,Acetamide
44,Epoxy,A - Excellent,Acetamide
45,Fluorocarbon (FKM),B - Good,Acetamide
46,Hypalon®,B - Good,Acetamide
47,Kalrez,A - Excellent,Acetamide
48,Kel-F®,A - Excellent,Acetamide
49,LDPE,A - Excellent,Acetamide
50,Natural rubber,D - Poor,Acetamide
51,Neoprene,B - Good,Acetamide
52,Nylon,A - Excellent,Acetamide
53,Polycarbonate,D - Poor,Acetamide
54,Polypropylene,A1 - Excellent,Acetamide
55,Polyurethane,D - Poor,Acetamide
56,PPS (Ryton®),A - Excellent,Acetamide
57,PTFE,A - Excellent,Acetamide
58,PVC,D - Poor,Acetamide
59,PVDF (Kynar®),C - Fair,Acetamide
60,Silicone,B - Good,Acetamide
61,stainless steel - 304,B - Good,Acetamide
62,stainless steel - 316,A - Excellent,Acetamide
63,Tygon®,D - Poor,Acetamide
64,Viton®,B - Good,Acetamide
65,Aluminum,A - Excellent,Acetate Solvent
66,Brass,A - Excellent,Acetate Solvent
67,Bronze,C - Fair,Acetate Solvent
68,Buna N (Nitrile),C - Fair,Acetate Solvent
69,Carbon graphite,A - Excellent,Acetate Solvent
70,Carbon Steel,D - Poor,Acetate Solvent
71,Carpenter 20,A - Excellent,Acetate Solvent
